ASSET,METRIC,REAL_VAL,REAL_Z,PRICE_Z,GAP,STATUS
TRADFIEPAC,N/A,0.0,0.0,3.16,0.0,💸 PURE_SPECULATION
TRADFIHTOO,N/A,0.0,0.0,2.52,0.0,💸 PURE_SPECULATION
TRADFISGDM,N/A,0.0,0.0,2.22,0.0,💸 PURE_SPECULATION
TRADFIGRI,N/A,0.0,0.0,-1.29,0.0,💸 PURE_SPECULATION
TRADFIGHM,N/A,0.0,0.0,2.53,0.0,💸 PURE_SPECULATION
TRADFIFLHY,N/A,0.0,0.0,-2.03,0.0,💸 PURE_SPECULATION
TRADFISTZ,N/A,0.0,0.0,2.26,0.0,💸 PURE_SPECULATION
TRADFICL,N/A,0.0,0.0,-0.67,0.0,💸 PURE_SPECULATION
TRADFIFGDL,N/A,0.0,0.0,1.17,0.0,💸 PURE_SPECULATION
TRADFIVEEE,N/A,0.0,0.0,-1.0,0.0,💸 PURE_SPECULATION
TRADFIUYLD,N/A,0.0,0.0,-1.22,0.0,💸 PURE_SPECULATION
TRADFIGNSS,N/A,0.0,0.0,2.52,0.0,💸 PURE_SPECULATION
TRADFIZNTL,N/A,0.0,0.0,-1.41,0.0,💸 PURE_SPECULATION
TRADFILEE,N/A,0.0,0.0,-0.12,0.0,💸 PURE_SPECULATION
TRADFIJBLU,N/A,0.0,0.0,1.45,0.0,💸 PURE_SPECULATION
TRADFIDDTN,N/A,0.0,0.0,-3.78,0.0,💸 PURE_SPECULATION
TRADFISTEM,N/A,0.0,0.0,0.24,0.0,💸 PURE_SPECULATION
TRADFIITDE,N/A,0.0,0.0,-1.35,0.0,💸 PURE_SPECULATION
TRADFIFXD,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
TRADFILMFA,N/A,0.0,0.0,-2.38,0.0,💸 PURE_SPECULATION
TRADFIRNXT,N/A,0.0,0.0,2.07,0.0,💸 PURE_SPECULATION
TRADFIPEP,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
TRADFIVVX,N/A,0.0,0.0,-1.51,0.0,💸 PURE_SPECULATION
TRADFICONI,N/A,0.0,0.0,-1.83,0.0,💸 PURE_SPECULATION
TRADFIIVA,N/A,0.0,0.0,1.35,0.0,💸 PURE_SPECULATION
TRADFIBITC,N/A,0.0,0.0,2.43,0.0,💸 PURE_SPECULATION
TRADFIWBIF,N/A,0.0,0.0,-0.24,0.0,💸 PURE_SPECULATION
STARGATEBRIDGEDUSDC,N/A,0.0,0.0,-1.43,0.0,💸 PURE_SPECULATION
TRADFIIKT,N/A,0.0,0.0,-1.01,0.0,💸 PURE_SPECULATION
TRADFIVNAM,N/A,0.0,0.0,-0.27,0.0,💸 PURE_SPECULATION
TRADFIIPGP,N/A,0.0,0.0,2.54,0.0,💸 PURE_SPECULATION
TRADFICOWG,N/A,0.0,0.0,0.8,0.0,💸 PURE_SPECULATION
TRADFIGDXY,N/A,0.0,0.0,1.78,0.0,💸 PURE_SPECULATION
TRADFIHIDE,N/A,0.0,0.0,-1.39,0.0,💸 PURE_SPECULATION
TRADFIJUNP,N/A,0.0,0.0,-0.07,0.0,💸 PURE_SPECULATION
TRADFIHST,N/A,0.0,0.0,2.34,0.0,💸 PURE_SPECULATION
TRADFIEVSD,N/A,0.0,0.0,-1.8,0.0,💸 PURE_SPECULATION
TRADFIPMTR,N/A,0.0,0.0,3.29,0.0,💸 PURE_SPECULATION
TRADFITDSB,N/A,0.0,0.0,-0.71,0.0,💸 PURE_SPECULATION
TRADFIASLE,N/A,0.0,0.0,1.5,0.0,💸 PURE_SPECULATION
ETHENASTAKEDENA,N/A,0.0,0.0,1.64,0.0,💸 PURE_SPECULATION
TRADFIIMSR,N/A,0.0,0.0,0.42,0.0,💸 PURE_SPECULATION
TRADFIJHHY,N/A,0.0,0.0,0.35,0.0,💸 PURE_SPECULATION
TRADFIOEF,N/A,0.0,0.0,-1.83,0.0,💸 PURE_SPECULATION
TRADFIISHG,N/A,0.0,0.0,-2.4,0.0,💸 PURE_SPECULATION
TRADFIPERI,N/A,0.0,0.0,1.69,0.0,💸 PURE_SPECULATION
TRADFISCHF,N/A,0.0,0.0,-1.92,0.0,💸 PURE_SPECULATION
TRADFISTOT,N/A,0.0,0.0,-1.71,0.0,💸 PURE_SPECULATION
TRADFIUWMC,N/A,0.0,0.0,-2.08,0.0,💸 PURE_SPECULATION
TRADFITCOM,N/A,0.0,0.0,-1.33,0.0,💸 PURE_SPECULATION
TRADFILICN,N/A,0.0,0.0,-1.69,0.0,💸 PURE_SPECULATION
TRADFICHT,N/A,0.0,0.0,-1.63,0.0,💸 PURE_SPECULATION
TRADFITSEL,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFIDRUG,N/A,0.0,0.0,-1.61,0.0,💸 PURE_SPECULATION
TRADFIGM,N/A,0.0,0.0,2.81,0.0,💸 PURE_SPECULATION
TRADFIGOOGL,N/A,0.0,0.0,-0.58,0.0,💸 PURE_SPECULATION
TRADFIGAMPB,N/A,0.0,0.0,0.51,0.0,💸 PURE_SPECULATION
TRADFICXE,N/A,0.0,0.0,0.62,0.0,💸 PURE_SPECULATION
TRADFICIA,N/A,0.0,0.0,-1.1,0.0,💸 PURE_SPECULATION
TRADFIAAAU,N/A,0.0,0.0,1.83,0.0,💸 PURE_SPECULATION
TRADFIADSEW,N/A,0.0,0.0,-1.92,0.0,💸 PURE_SPECULATION
TRADFIKAVL,N/A,0.0,0.0,-3.03,0.0,💸 PURE_SPECULATION
TRADFICMCO,N/A,0.0,0.0,-1.8,0.0,💸 PURE_SPECULATION
SWETH,N/A,0.0,0.0,2.26,0.0,💸 PURE_SPECULATION
TRADFIVTEB,N/A,0.0,0.0,-1.81,0.0,💸 PURE_SPECULATION
TRADFINFBK,N/A,0.0,0.0,1.91,0.0,💸 PURE_SPECULATION
TRADFIXFLT,N/A,0.0,0.0,2.7,0.0,💸 PURE_SPECULATION
TRADFIPRLB,N/A,0.0,0.0,-0.98,0.0,💸 PURE_SPECULATION
TRADFIICAP,N/A,0.0,0.0,-3.1,0.0,💸 PURE_SPECULATION
TRADFINTCL,N/A,0.0,0.0,-3.23,0.0,💸 PURE_SPECULATION
TRADFIDVYE,N/A,0.0,0.0,-1.57,0.0,💸 PURE_SPECULATION
TRADFIFV,N/A,0.0,0.0,0.4,0.0,💸 PURE_SPECULATION
TRADFIAPO,N/A,0.0,0.0,2.48,0.0,💸 PURE_SPECULATION
TRADFIAMR,N/A,0.0,0.0,0.43,0.0,💸 PURE_SPECULATION
TRADFIPMTS,N/A,0.0,0.0,2.11,0.0,💸 PURE_SPECULATION
TRADFIAAUS,N/A,0.0,0.0,-0.39,0.0,💸 PURE_SPECULATION
TRADFICRESY,N/A,0.0,0.0,-1.56,0.0,💸 PURE_SPECULATION
TRADFIACHR.WS,N/A,0.0,0.0,0.62,0.0,💸 PURE_SPECULATION
TRADFIQQQI,N/A,0.0,0.0,0.13,0.0,💸 PURE_SPECULATION
TRADFITPVG,N/A,0.0,0.0,-0.43,0.0,💸 PURE_SPECULATION
TRADFIXRAY,N/A,0.0,0.0,-1.65,0.0,💸 PURE_SPECULATION
TRADFIVMI,N/A,0.0,0.0,-1.11,0.0,💸 PURE_SPECULATION
TRADFISLDB,N/A,0.0,0.0,-0.04,0.0,💸 PURE_SPECULATION
TRADFIPOM,N/A,0.0,0.0,-0.65,0.0,💸 PURE_SPECULATION
TRADFITTDU,N/A,0.0,0.0,-1.71,0.0,💸 PURE_SPECULATION
TRADFIEQTY,N/A,0.0,0.0,-1.41,0.0,💸 PURE_SPECULATION
TRADFIQTUM,N/A,0.0,0.0,2.12,0.0,💸 PURE_SPECULATION
TRADFIRAAA,N/A,0.0,0.0,0.98,0.0,💸 PURE_SPECULATION
TRADFIGFF,N/A,0.0,0.0,-1.46,0.0,💸 PURE_SPECULATION
TRADFIBKCI,N/A,0.0,0.0,-0.24,0.0,💸 PURE_SPECULATION
TRADFIBRHY,N/A,0.0,0.0,-2.87,0.0,💸 PURE_SPECULATION
TRADFIPAL,N/A,0.0,0.0,3.21,0.0,💸 PURE_SPECULATION
TRADFIWIX,N/A,0.0,0.0,2.77,0.0,💸 PURE_SPECULATION
TRADFITU,N/A,0.0,0.0,-2.0,0.0,💸 PURE_SPECULATION
TRADABLESINGAPOREFINTECHSSL2,N/A,0.0,0.0,0.0,0.0,💸 PURE_SPECULATION
TRADFIEBI,N/A,0.0,0.0,-0.22,0.0,💸 PURE_SPECULATION
TRADFISNOA,N/A,0.0,0.0,1.91,0.0,💸 PURE_SPECULATION
TRADFIGSIE,N/A,0.0,0.0,-0.97,0.0,💸 PURE_SPECULATION
TRADFIUBS,N/A,0.0,0.0,2.09,0.0,💸 PURE_SPECULATION
TRADFINAMM,N/A,0.0,0.0,-0.2,0.0,💸 PURE_SPECULATION
TRADFIINTR,N/A,0.0,0.0,0.92,0.0,💸 PURE_SPECULATION
TRADFICDE,N/A,0.0,0.0,1.25,0.0,💸 PURE_SPECULATION
TRADFINODE,N/A,0.0,0.0,2.03,0.0,💸 PURE_SPECULATION
TRADFIAEP,N/A,0.0,0.0,-1.28,0.0,💸 PURE_SPECULATION
TRADFIGME.WS,N/A,0.0,0.0,1.38,0.0,💸 PURE_SPECULATION
TRADFIFTMN,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIGDXD,N/A,0.0,0.0,-1.76,0.0,💸 PURE_SPECULATION
TRADFINNOX,N/A,0.0,0.0,-1.94,0.0,💸 PURE_SPECULATION
TRADFISUPX,N/A,0.0,0.0,-1.55,0.0,💸 PURE_SPECULATION
TRADFIEDTK,N/A,0.0,0.0,0.94,0.0,💸 PURE_SPECULATION
TRADFICELT,N/A,0.0,0.0,-1.44,0.0,💸 PURE_SPECULATION
TRADFIGRNB,N/A,0.0,0.0,-1.62,0.0,💸 PURE_SPECULATION
TRADFIATAT,N/A,0.0,0.0,-1.63,0.0,💸 PURE_SPECULATION
TRADFINEEPS,N/A,0.0,0.0,-1.55,0.0,💸 PURE_SPECULATION
TRADFITEF,N/A,0.0,0.0,-0.18,0.0,💸 PURE_SPECULATION
TRADFIZTO,N/A,0.0,0.0,-1.62,0.0,💸 PURE_SPECULATION
TRADFIIPCX,N/A,0.0,0.0,-0.8,0.0,💸 PURE_SPECULATION
TRADFIBDVL,N/A,0.0,0.0,-2.12,0.0,💸 PURE_SPECULATION
TRADFIBLCV,N/A,0.0,0.0,-2.17,0.0,💸 PURE_SPECULATION
TRADFIPHB,N/A,0.0,0.0,-1.94,0.0,💸 PURE_SPECULATION
TRADFIDB,N/A,0.0,0.0,2.17,0.0,💸 PURE_SPECULATION
TRADFIMXCT,N/A,0.0,0.0,1.01,0.0,💸 PURE_SPECULATION
TRADFISLG,N/A,0.0,0.0,0.16,0.0,💸 PURE_SPECULATION
TRADFISSBI,N/A,0.0,0.0,-0.35,0.0,💸 PURE_SPECULATION
TRADFICLPR,N/A,0.0,0.0,0.37,0.0,💸 PURE_SPECULATION
TRADFIDJIA,N/A,0.0,0.0,-1.1,0.0,💸 PURE_SPECULATION
TRADFIIGRO,N/A,0.0,0.0,-1.8,0.0,💸 PURE_SPECULATION
TRADFIAMST,N/A,0.0,0.0,-0.16,0.0,💸 PURE_SPECULATION
TRADFIIBP,N/A,0.0,0.0,-2.41,0.0,💸 PURE_SPECULATION
TRADFIMNDR,N/A,0.0,0.0,-0.51,0.0,💸 PURE_SPECULATION
TRADFITLS,N/A,0.0,0.0,2.82,0.0,💸 PURE_SPECULATION
TRADFIEME,N/A,0.0,0.0,-0.64,0.0,💸 PURE_SPECULATION
TRADFIFJP,N/A,0.0,0.0,-0.85,0.0,💸 PURE_SPECULATION
TRADFIPALC,N/A,0.0,0.0,-1.18,0.0,💸 PURE_SPECULATION
TRADFINEXA,N/A,0.0,0.0,2.9,0.0,💸 PURE_SPECULATION
TRADFIVANI,N/A,0.0,0.0,2.45,0.0,💸 PURE_SPECULATION
TRADFICMDT,N/A,0.0,0.0,-1.86,0.0,💸 PURE_SPECULATION
TRADFISPRO,N/A,0.0,0.0,2.04,0.0,💸 PURE_SPECULATION
TRADFIETHW,N/A,0.0,0.0,2.36,0.0,💸 PURE_SPECULATION
TRADFIBIRK,N/A,0.0,0.0,-0.05,0.0,💸 PURE_SPECULATION
TRADFIORMP,N/A,0.0,0.0,-1.08,0.0,💸 PURE_SPECULATION
TRADFICAIQ,N/A,0.0,0.0,0.93,0.0,💸 PURE_SPECULATION
TRADFIGTX,N/A,0.0,0.0,-0.6,0.0,💸 PURE_SPECULATION
TRADFIBIVI,N/A,0.0,0.0,-2.23,0.0,💸 PURE_SPECULATION
TRADFIAEI,N/A,0.0,0.0,1.84,0.0,💸 PURE_SPECULATION
TRADFIFBK,N/A,0.0,0.0,1.64,0.0,💸 PURE_SPECULATION
TRADFIICOI,N/A,0.0,0.0,2.49,0.0,💸 PURE_SPECULATION
TRADFIAMGN,N/A,0.0,0.0,-2.31,0.0,💸 PURE_SPECULATION
TRADFIUNTY,N/A,0.0,0.0,2.12,0.0,💸 PURE_SPECULATION
TRADFIFLIA,N/A,0.0,0.0,-1.87,0.0,💸 PURE_SPECULATION
TRADFITNC,N/A,0.0,0.0,-1.08,0.0,💸 PURE_SPECULATION
TRADFIALKS,N/A,0.0,0.0,-3.39,0.0,💸 PURE_SPECULATION
TRADFIPRME,N/A,0.0,0.0,1.38,0.0,💸 PURE_SPECULATION
TRADFIIBMO,N/A,0.0,0.0,-0.95,0.0,💸 PURE_SPECULATION
TRADFIIPST,N/A,0.0,0.0,1.23,0.0,💸 PURE_SPECULATION
WRAPPEDAAVEETHEREUMUSDT,N/A,0.0,0.0,-0.21,0.0,💸 PURE_SPECULATION
TRADFIXYZY,N/A,0.0,0.0,2.6,0.0,💸 PURE_SPECULATION
TRADFINRDY,N/A,0.0,0.0,2.31,0.0,💸 PURE_SPECULATION
TRADFIJD,N/A,0.0,0.0,-1.46,0.0,💸 PURE_SPECULATION
TRADFIALGN,N/A,0.0,0.0,1.37,0.0,💸 PURE_SPECULATION
TRADFIFCX,N/A,0.0,0.0,-2.19,0.0,💸 PURE_SPECULATION
TRADFIFOFO,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIDELL,N/A,0.0,0.0,-1.18,0.0,💸 PURE_SPECULATION
TRADFIIVVD,N/A,0.0,0.0,1.98,0.0,💸 PURE_SPECULATION
TRADFIRUNN,N/A,0.0,0.0,-2.17,0.0,💸 PURE_SPECULATION
TRADFIMRNY,N/A,0.0,0.0,2.45,0.0,💸 PURE_SPECULATION
TRADFISYBT,N/A,0.0,0.0,0.24,0.0,💸 PURE_SPECULATION
TRADFIFEBO,N/A,0.0,0.0,0.84,0.0,💸 PURE_SPECULATION
TRADFILOWV,N/A,0.0,0.0,-2.85,0.0,💸 PURE_SPECULATION
TRADFIPRU,N/A,0.0,0.0,0.29,0.0,💸 PURE_SPECULATION
TRADFIQDF,N/A,0.0,0.0,-3.61,0.0,💸 PURE_SPECULATION
TRADFITCPC,N/A,0.0,0.0,2.69,0.0,💸 PURE_SPECULATION
TRADFIBHFAO,N/A,0.0,0.0,-2.22,0.0,💸 PURE_SPECULATION
TRADFINBTB,N/A,0.0,0.0,0.86,0.0,💸 PURE_SPECULATION
TRADFIFIEE,N/A,0.0,0.0,2.64,0.0,💸 PURE_SPECULATION
TRADFIKOYNW,N/A,0.0,0.0,2.08,0.0,💸 PURE_SPECULATION
TRADFISPTM,N/A,0.0,0.0,-1.87,0.0,💸 PURE_SPECULATION
TRADFICLDI,N/A,0.0,0.0,3.02,0.0,💸 PURE_SPECULATION
TRADFIFIGB,N/A,0.0,0.0,-2.52,0.0,💸 PURE_SPECULATION
TRADFIUSBPP,N/A,0.0,0.0,2.77,0.0,💸 PURE_SPECULATION
TRADFIRCD,N/A,0.0,0.0,-2.43,0.0,💸 PURE_SPECULATION
TRADFITSLG,N/A,0.0,0.0,-0.84,0.0,💸 PURE_SPECULATION
QUSDT,N/A,0.0,0.0,0.51,0.0,💸 PURE_SPECULATION
TRADFIKEMQ,N/A,0.0,0.0,0.2,0.0,💸 PURE_SPECULATION
TRADFIMANH,N/A,0.0,0.0,-2.32,0.0,💸 PURE_SPECULATION
TRADFIGROV,N/A,0.0,0.0,1.78,0.0,💸 PURE_SPECULATION
TRADFIBULZ,N/A,0.0,0.0,2.61,0.0,💸 PURE_SPECULATION
TRADFIPLRZ,N/A,0.0,0.0,-1.54,0.0,💸 PURE_SPECULATION
TRADFIUSNZ,N/A,0.0,0.0,0.82,0.0,💸 PURE_SPECULATION
TRADFIUTSL,N/A,0.0,0.0,-1.52,0.0,💸 PURE_SPECULATION
TRADFIAR,N/A,0.0,0.0,1.35,0.0,💸 PURE_SPECULATION
TRADFIMAAY,N/A,0.0,0.0,0.88,0.0,💸 PURE_SPECULATION
TRADFIASO,N/A,0.0,0.0,2.81,0.0,💸 PURE_SPECULATION
TRADFIAMBR,N/A,0.0,0.0,-1.86,0.0,💸 PURE_SPECULATION
TRADFIRAPP,N/A,0.0,0.0,-2.29,0.0,💸 PURE_SPECULATION
TRADFIEONR,N/A,0.0,0.0,-2.67,0.0,💸 PURE_SPECULATION
TRADFIAVDV,N/A,0.0,0.0,-2.48,0.0,💸 PURE_SPECULATION
TRADFIMYCG,N/A,0.0,0.0,0.33,0.0,💸 PURE_SPECULATION
TRADFIDECU,N/A,0.0,0.0,-1.34,0.0,💸 PURE_SPECULATION
TRADFIPGJ,N/A,0.0,0.0,-2.42,0.0,💸 PURE_SPECULATION
TRADFIUONEK,N/A,0.0,0.0,-0.94,0.0,💸 PURE_SPECULATION
TRADFISMTC,N/A,0.0,0.0,2.48,0.0,💸 PURE_SPECULATION
TRADFIVSAT,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFIPLTR,N/A,0.0,0.0,0.74,0.0,💸 PURE_SPECULATION
TRADFIPSAPK,N/A,0.0,0.0,1.77,0.0,💸 PURE_SPECULATION
TRADFICMRE,N/A,0.0,0.0,-1.64,0.0,💸 PURE_SPECULATION
TRADFIRDFI,N/A,0.0,0.0,-0.25,0.0,💸 PURE_SPECULATION
TRADFICXT,N/A,0.0,0.0,-2.79,0.0,💸 PURE_SPECULATION
TRADFIVIXY,N/A,0.0,0.0,2.06,0.0,💸 PURE_SPECULATION
TRADFICPRO,N/A,0.0,0.0,0.71,0.0,💸 PURE_SPECULATION
TRADFISXTPW,N/A,0.0,0.0,0.86,0.0,💸 PURE_SPECULATION
TRADFIGILT,N/A,0.0,0.0,1.07,0.0,💸 PURE_SPECULATION
TRADFITRMK,N/A,0.0,0.0,0.24,0.0,💸 PURE_SPECULATION
TRADFIVOR,N/A,0.0,0.0,2.56,0.0,💸 PURE_SPECULATION
TRADFIAVXL,N/A,0.0,0.0,0.25,0.0,💸 PURE_SPECULATION
TRADFIXIJN,N/A,0.0,0.0,-1.44,0.0,💸 PURE_SPECULATION
TRADFIUSSG,N/A,0.0,0.0,-0.39,0.0,💸 PURE_SPECULATION
TRADFIWTBA,N/A,0.0,0.0,2.96,0.0,💸 PURE_SPECULATION
TRADFIFACTW,N/A,0.0,0.0,0.0,0.0,💸 PURE_SPECULATION
TRADFIAVAH,N/A,0.0,0.0,-2.38,0.0,💸 PURE_SPECULATION
NUMERAIRE,N/A,0.0,0.0,1.25,0.0,💸 PURE_SPECULATION
TRADFIAEC,N/A,0.0,0.0,-1.68,0.0,💸 PURE_SPECULATION
TRADFIFWRD,N/A,0.0,0.0,-1.05,0.0,💸 PURE_SPECULATION
TRADFIBCC,N/A,0.0,0.0,-1.25,0.0,💸 PURE_SPECULATION
TRADFIBWET,N/A,0.0,0.0,0.39,0.0,💸 PURE_SPECULATION
TRADFIASTS,N/A,0.0,0.0,-2.78,0.0,💸 PURE_SPECULATION
VAULTBRIDGEBRIDGEDETHKATANA,N/A,0.0,0.0,2.28,0.0,💸 PURE_SPECULATION
TRADFINNE,N/A,0.0,0.0,2.91,0.0,💸 PURE_SPECULATION
GHO,N/A,0.0,0.0,-0.77,0.0,💸 PURE_SPECULATION
TRADFIGSEE,N/A,0.0,0.0,0.22,0.0,💸 PURE_SPECULATION
TRADFIGOOY,N/A,0.0,0.0,-0.53,0.0,💸 PURE_SPECULATION
TRADFIGV,N/A,0.0,0.0,0.96,0.0,💸 PURE_SPECULATION
TRADFIFIXT,N/A,0.0,0.0,-1.4,0.0,💸 PURE_SPECULATION
TRADFIGASS,N/A,0.0,0.0,-2.33,0.0,💸 PURE_SPECULATION
TRADFIWTM,N/A,0.0,0.0,-1.09,0.0,💸 PURE_SPECULATION
TRADFIPGNY,N/A,0.0,0.0,1.47,0.0,💸 PURE_SPECULATION
TRADFIMLCO,N/A,0.0,0.0,0.43,0.0,💸 PURE_SPECULATION
TRADFIEGHT,N/A,0.0,0.0,2.51,0.0,💸 PURE_SPECULATION
TRADFIMLTX,N/A,0.0,0.0,-2.44,0.0,💸 PURE_SPECULATION
TRADFINBHC,N/A,0.0,0.0,0.32,0.0,💸 PURE_SPECULATION
TRADFICMU,N/A,0.0,0.0,-2.81,0.0,💸 PURE_SPECULATION
TRADFIODV,N/A,0.0,0.0,2.23,0.0,💸 PURE_SPECULATION
TRADFIHRI,N/A,0.0,0.0,1.29,0.0,💸 PURE_SPECULATION
TRADFIVFH,N/A,0.0,0.0,-2.22,0.0,💸 PURE_SPECULATION
TRADFIAMRX,N/A,0.0,0.0,-0.98,0.0,💸 PURE_SPECULATION
TRADFIDVS,N/A,0.0,0.0,0.34,0.0,💸 PURE_SPECULATION
TRADFIEUAD,N/A,0.0,0.0,1.06,0.0,💸 PURE_SPECULATION
TRADFITHAR,N/A,0.0,0.0,2.0,0.0,💸 PURE_SPECULATION
TRADFICLRB,N/A,0.0,0.0,-0.63,0.0,💸 PURE_SPECULATION
TRADFIJBI,N/A,0.0,0.0,3.28,0.0,💸 PURE_SPECULATION
TRADFIUSOY,N/A,0.0,0.0,-1.93,0.0,💸 PURE_SPECULATION
TRADFIRXST,N/A,0.0,0.0,-2.3,0.0,💸 PURE_SPECULATION
TRADFIHSPOW,N/A,0.0,0.0,2.53,0.0,💸 PURE_SPECULATION
TRADFIADTX,N/A,0.0,0.0,0.34,0.0,💸 PURE_SPECULATION
TRADFIMODG,N/A,0.0,0.0,-0.62,0.0,💸 PURE_SPECULATION
TRADFIFMNB,N/A,0.0,0.0,1.27,0.0,💸 PURE_SPECULATION
TRADFIRMT,N/A,0.0,0.0,2.9,0.0,💸 PURE_SPECULATION
TRADFIRPG,N/A,0.0,0.0,-2.31,0.0,💸 PURE_SPECULATION
TRADFISVAC,N/A,0.0,0.0,-1.52,0.0,💸 PURE_SPECULATION
TRADFIHCWC,N/A,0.0,0.0,-3.18,0.0,💸 PURE_SPECULATION
TRADFIFLDDW,N/A,0.0,0.0,-0.86,0.0,💸 PURE_SPECULATION
TRADFIG,N/A,0.0,0.0,-2.48,0.0,💸 PURE_SPECULATION
TRADFIGOLY,N/A,0.0,0.0,1.68,0.0,💸 PURE_SPECULATION
TRADFINUMG,N/A,0.0,0.0,-1.95,0.0,💸 PURE_SPECULATION
TRADFIAMZW,N/A,0.0,0.0,-1.09,0.0,💸 PURE_SPECULATION
TRADFIQYLD,N/A,0.0,0.0,-0.4,0.0,💸 PURE_SPECULATION
TRADFIJTAI,N/A,0.0,0.0,3.26,0.0,💸 PURE_SPECULATION
TRADFITGL,N/A,0.0,0.0,-2.19,0.0,💸 PURE_SPECULATION
TRADFIELA,N/A,0.0,0.0,-1.48,0.0,💸 PURE_SPECULATION
TRADFIMSFT,N/A,0.0,0.0,1.61,0.0,💸 PURE_SPECULATION
TRADFITMAR,N/A,0.0,0.0,0.84,0.0,💸 PURE_SPECULATION
TRADFISTE,N/A,0.0,0.0,-3.06,0.0,💸 PURE_SPECULATION
USDTB,N/A,0.0,0.0,-0.53,0.0,💸 PURE_SPECULATION
TRADFIWAVE,N/A,0.0,0.0,0.61,0.0,💸 PURE_SPECULATION
TRADFIMDYV,N/A,0.0,0.0,-1.66,0.0,💸 PURE_SPECULATION
TRADFICRGO,N/A,0.0,0.0,-3.33,0.0,💸 PURE_SPECULATION
TRADFIGMAR,N/A,0.0,0.0,1.46,0.0,💸 PURE_SPECULATION
TRADFIVAL,N/A,0.0,0.0,-1.8,0.0,💸 PURE_SPECULATION
TRADFIGELS,N/A,0.0,0.0,0.62,0.0,💸 PURE_SPECULATION
TRADFIAVB,N/A,0.0,0.0,-2.81,0.0,💸 PURE_SPECULATION
TRADFIUOCT,N/A,0.0,0.0,-0.85,0.0,💸 PURE_SPECULATION
TRADFIIJS,N/A,0.0,0.0,0.92,0.0,💸 PURE_SPECULATION
TRADFICELC,N/A,0.0,0.0,-2.69,0.0,💸 PURE_SPECULATION
TRADFIDVLT,N/A,0.0,0.0,-1.38,0.0,💸 PURE_SPECULATION
TRADFIEFAA,N/A,0.0,0.0,-1.6,0.0,💸 PURE_SPECULATION
TRADFISTEN,N/A,0.0,0.0,-0.43,0.0,💸 PURE_SPECULATION
TRADFIEVF,N/A,0.0,0.0,-1.53,0.0,💸 PURE_SPECULATION
TRADFIBUFZ,N/A,0.0,0.0,-1.45,0.0,💸 PURE_SPECULATION
TRADFISTKH,N/A,0.0,0.0,2.2,0.0,💸 PURE_SPECULATION
TRADFIEIDO,N/A,0.0,0.0,-2.44,0.0,💸 PURE_SPECULATION
TRADFIALX,N/A,0.0,0.0,2.37,0.0,💸 PURE_SPECULATION
TRADFITLSA,N/A,0.0,0.0,0.31,0.0,💸 PURE_SPECULATION
TRADFICUBIPF,N/A,0.0,0.0,3.41,0.0,💸 PURE_SPECULATION
TRADFINNN,N/A,0.0,0.0,-2.56,0.0,💸 PURE_SPECULATION
TRADFIARX,N/A,0.0,0.0,1.22,0.0,💸 PURE_SPECULATION
TRADFIDTD,N/A,0.0,0.0,-2.14,0.0,💸 PURE_SPECULATION
TRADFIUTES,N/A,0.0,0.0,-1.86,0.0,💸 PURE_SPECULATION
TRADFIFNWB,N/A,0.0,0.0,2.07,0.0,💸 PURE_SPECULATION
TRADFIBGH,N/A,0.0,0.0,2.25,0.0,💸 PURE_SPECULATION
TRADFIMRP,N/A,0.0,0.0,-1.86,0.0,💸 PURE_SPECULATION
PIEVERSE,N/A,0.0,0.0,-0.21,0.0,💸 PURE_SPECULATION
TRADFIMASI,N/A,0.0,0.0,-3.28,0.0,💸 PURE_SPECULATION
TRADFICHSCL,N/A,0.0,0.0,2.29,0.0,💸 PURE_SPECULATION
TRADFIBCAR,N/A,0.0,0.0,0.91,0.0,💸 PURE_SPECULATION
TRADFIEVYM,N/A,0.0,0.0,-0.85,0.0,💸 PURE_SPECULATION
TRADFIJEPI,N/A,0.0,0.0,-2.21,0.0,💸 PURE_SPECULATION
TRADFIJMM,N/A,0.0,0.0,-1.24,0.0,💸 PURE_SPECULATION
TRADFIKIDZ,N/A,0.0,0.0,0.99,0.0,💸 PURE_SPECULATION
TRADFIHYBL,N/A,0.0,0.0,-0.47,0.0,💸 PURE_SPECULATION
TRADFIEYPT,N/A,0.0,0.0,-2.8,0.0,💸 PURE_SPECULATION
TRADFIIXC,N/A,0.0,0.0,-1.07,0.0,💸 PURE_SPECULATION
TRADFINWG,N/A,0.0,0.0,-3.39,0.0,💸 PURE_SPECULATION
TRADFIGNMA,N/A,0.0,0.0,-3.42,0.0,💸 PURE_SPECULATION
TRADFINMPAU,N/A,0.0,0.0,-1.56,0.0,💸 PURE_SPECULATION
TRADFILINC,N/A,0.0,0.0,-1.21,0.0,💸 PURE_SPECULATION
TRADFIWSFS,N/A,0.0,0.0,-0.47,0.0,💸 PURE_SPECULATION
